ID,loan_amnt,funded_amnt,term,int_rate,installment,emp_length,home_ownership,annual_inc,verification_status,loan_status,purpose,addr_state,dti,delinq_2yrs,fico_range_low,fico_range_high,inq_last_6mths,open_acc,pub_rec,revol_bal,revol_util,total_acc,mort_acc,pub_rec_bankruptcies,num_accts_ever_120_pd,pct_tl_nvr_dlq,application_type,issue_d_month,issue_d_year,earliest_cr_line_month,earliest_cr_line_year,grade,term_months,emp_length_num,credit_age,grade_numeric,fico_score
13601,20000.0,20000.0,36 months,25.82,803.9,2 years,RENT,38600.0,Verified,Fully Paid,credit_card,NY,33.99,0.0,660.0,664.0,0.0,8.0,1.0,16884.0,71.8,14.0,0.0,1.0,0.0,100.0,Joint App,10,2017,4,2007,E,36,2,10,5,662.0
49878,6000.0,6000.0,36 months,11.06,196.61,1 year,RENT,44340.0,Not Verified,Current,credit_card,WA,6.28,1.0,660.0,664.0,0.0,15.0,0.0,5915.0,66.5,20.0,0.0,0.0,0.0,95.0,Individual,6,2018,8,2011,B,36,1,7,2,662.0
40686,18000.0,18000.0,36 months,12.74,604.24,< 1 year,RENT,87000.0,Not Verified,Current,debt_consolidation,IL,26.24,0.0,670.0,674.0,2.0,12.0,0.0,21821.0,79.9,30.0,2.0,0.0,2.0,80.0,Individual,9,2016,9,1995,C,36,0,21,3,672.0
47076,10000.0,10000.0,36 months,9.49,320.29,9 years,RENT,194000.0,Not Verified,Current,home_improvement,SC,24.49,1.0,695.0,699.0,0.0,33.0,0.0,11940.0,21.6,68.0,1.0,0.0,4.0,90.9,Individual,6,2016,3,1976,B,36,9,40,2,697.0
17704,10000.0,10000.0,36 months,8.24,314.48,4 years,RENT,97000.0,Not Verified,Current,debt_consolidation,NJ,16.64,0.0,745.0,749.0,1.0,9.0,0.0,11924.0,46.2,12.0,0.0,0.0,0.0,100.0,Individual,11,2016,1,2002,B,36,4,14,2,747.0
20970,6000.0,6000.0,36 months,17.57,215.63,3 years,MORTGAGE,65000.0,Verified,Charged Off,debt_consolidation,SC,22.54,0.0,680.0,684.0,2.0,12.0,0.0,15163.0,76.2,34.0,4.0,0.0,0.0,97.1,Individual,11,2013,5,1996,D,36,3,17,4,682.0
17884,3000.0,3000.0,36 months,11.53,98.98,5 years,RENT,70000.0,Source Verified,Fully Paid,credit_card,VA,6.31,0.0,690.0,694.0,0.0,11.0,0.0,3976.0,22.0,27.0,4.0,0.0,2.0,88.9,Individual,7,2015,7,2003,B,36,5,12,2,692.0
84485,1375.0,1375.0,36 months,17.99,49.71,4 years,OWN,35000.0,Source Verified,Fully Paid,debt_consolidation,PA,6.04,0.0,695.0,699.0,1.0,8.0,0.0,7565.0,51.8,10.0,0.0,0.0,1.0,90.0,Individual,7,2016,10,1993,D,36,4,23,4,697.0
87040,23125.0,23125.0,60 months,23.43,657.64,1 year,RENT,64480.0,Verified,Current,other,CA,6.14,0.0,715.0,719.0,1.0,6.0,0.0,1324.0,14.5,13.0,0.0,0.0,0.0,100.0,Individual,3,2014,2,2003,F,60,1,11,6,717.0
32581,40000.0,40000.0,60 months,7.21,796.02,< 1 year,MORTGAGE,130000.0,Verified,Current,credit_card,WI,19.96,0.0,705.0,709.0,1.0,14.0,0.0,44570.0,50.1,41.0,5.0,0.0,0.0,100.0,Individual,8,2018,9,2004,A,60,0,14,1,707.0
91534,3200.0,3200.0,36 months,11.99,106.28,10+ years,OWN,45000.0,Source Verified,Fully Paid,credit_card,MD,14.61,0.0,665.0,669.0,1.0,6.0,1.0,382.0,9.1,23.0,2.0,1.0,4.0,82.6,Individual,11,2015,6,1994,C,36,10,21,3,667.0
11243,7525.0,7525.0,36 months,9.16,239.86,7 years,MORTGAGE,60700.0,Verified,Charged Off,debt_consolidation,TX,50.0,1.0,675.0,679.0,1.0,20.0,0.0,21735.0,91.3,47.0,4.0,0.0,0.0,97.9,Joint App,1,2016,9,1997,B,36,7,19,2,677.0
98548,32500.0,32500.0,36 months,10.91,1062.63,1 year,MORTGAGE,65000.0,Verified,Fully Paid,debt_consolidation,OH,20.28,0.0,715.0,719.0,1.0,18.0,0.0,29359.0,33.6,38.0,2.0,0.0,0.0,100.0,Individual,9,2017,3,2000,B,36,1,17,2,717.0
9899,12000.0,12000.0,36 months,18.25,435.34,< 1 year,RENT,65000.0,Not Verified,Fully Paid,credit_card,NY,20.34,0.0,685.0,689.0,2.0,24.0,0.0,8324.0,49.0,49.0,0.0,0.0,0.0,98.0,Individual,7,2013,6,2001,D,36,0,12,4,687.0
17640,35000.0,35000.0,36 months,14.46,1204.06,9 years,OWN,87000.0,Verified,Fully Paid,debt_consolidation,NC,28.18,0.0,765.0,769.0,0.0,18.0,0.0,13909.0,19.3,43.0,0.0,0.0,0.0,100.0,Individual,4,2016,1,1981,C,36,9,35,3,767.0
74574,22000.0,22000.0,36 months,13.59,747.54,2 years,RENT,50000.0,Source Verified,Current,debt_consolidation,CO,27.04,0.0,715.0,719.0,0.0,11.0,1.0,21413.0,32.0,17.0,1.0,1.0,0.0,100.0,Individual,0,2018,0,2001,C,36,2,17,3,717.0
80679,34550.0,34550.0,36 months,12.74,1159.81,10+ years,MORTGAGE,130000.0,Verified,Fully Paid,credit_card,OK,16.3,1.0,675.0,679.0,0.0,11.0,0.0,18813.0,67.7,32.0,7.0,0.0,0.0,87.5,Individual,11,2016,5,1997,C,36,10,19,3,677.0
32405,15000.0,15000.0,36 months,7.97,469.84,< 1 year,MORTGAGE,80000.0,Source Verified,Fully Paid,credit_card,VA,6.9,0.0,720.0,724.0,0.0,6.0,0.0,10505.0,31.5,22.0,1.0,0.0,0.0,95.5,Individual,9,2017,11,1998,A,36,0,19,1,722.0
20685,35400.0,35400.0,60 months,13.56,815.65,4 years,RENT,125600.0,Verified,Current,debt_consolidation,WA,17.71,0.0,700.0,704.0,1.0,11.0,0.0,35655.0,63.4,21.0,1.0,0.0,1.0,95.2,Individual,6,2018,9,2000,C,60,4,18,3,702.0
97704,10400.0,10400.0,60 months,12.74,235.26,10+ years,RENT,65000.0,Not Verified,Fully Paid,debt_consolidation,CA,18.33,0.0,680.0,684.0,1.0,13.0,1.0,10403.0,29.7,19.0,0.0,1.0,0.0,100.0,Individual,4,2017,9,2001,C,60,10,16,3,682.0
31176,12000.0,12000.0,60 months,14.49,282.28,3 years,RENT,78000.0,Not Verified,Fully Paid,debt_consolidation,CA,13.92,0.0,700.0,704.0,0.0,7.0,0.0,8327.0,85.8,14.0,0.0,0.0,0.0,100.0,Individual,6,2016,9,1997,C,60,3,19,3,702.0
30176,19000.0,19000.0,36 months,11.99,630.99,10+ years,RENT,38000.0,Source Verified,Current,debt_consolidation,CA,28.71,0.0,690.0,694.0,0.0,13.0,0.0,24466.0,56.0,22.0,0.0,0.0,0.0,100.0,Individual,3,2016,2,2007,C,36,10,9,3,692.0
15684,16000.0,16000.0,60 months,10.99,347.8,10+ years,MORTGAGE,100000.0,Not Verified,Fully Paid,credit_card,OK,27.17,0.0,685.0,689.0,1.0,14.0,0.0,45278.0,77.8,31.0,0.0,0.0,0.0,100.0,Individual,6,2015,5,1994,B,60,10,21,2,687.0
34801,7000.0,7000.0,36 months,8.39,220.62,3 years,MORTGAGE,110000.0,Source Verified,Current,small_business,KY,5.69,0.0,795.0,799.0,0.0,10.0,0.0,12161.0,11.6,18.0,1.0,0.0,0.0,100.0,Individual,5,2016,6,2007,B,36,3,9,2,797.0
82760,16800.0,16800.0,60 months,9.76,354.97,1 year,MORTGAGE,96600.0,Source Verified,Current,credit_card,OH,12.65,1.0,685.0,689.0,1.0,9.0,0.0,14206.0,83.6,14.0,1.0,0.0,1.0,85.7,Individual,11,2015,10,1998,B,60,1,17,2,687.0
22141,12425.0,12425.0,36 months,14.08,425.14,10+ years,RENT,32000.0,Source Verified,Current,medical,PA,20.29,0.0,670.0,674.0,0.0,4.0,0.0,1795.0,36.6,9.0,0.0,0.0,0.0,88.9,Joint App,11,2017,7,2007,C,36,10,10,3,672.0
66364,10000.0,10000.0,36 months,11.48,329.67,8 years,MORTGAGE,40000.0,Source Verified,Fully Paid,debt_consolidation,TN,25.29,0.0,665.0,669.0,0.0,8.0,1.0,10756.0,54.6,12.0,3.0,1.0,0.0,100.0,Individual,11,2015,11,2005,B,36,8,10,2,667.0
5248,12375.0,12375.0,36 months,18.25,448.94,< 1 year,RENT,108000.0,Not Verified,Fully Paid,other,CA,18.47,0.0,680.0,684.0,0.0,12.0,0.0,9602.0,82.1,17.0,0.0,0.0,2.0,87.0,Individual,7,2013,9,1993,D,36,0,20,4,682.0
68289,10000.0,10000.0,36 months,15.8,350.59,2 years,RENT,47000.0,Not Verified,Fully Paid,debt_consolidation,KY,9.45,0.0,675.0,679.0,1.0,11.0,0.0,6328.0,31.8,14.0,0.0,0.0,0.0,100.0,Individual,4,2013,1,2010,C,36,2,3,3,677.0
71082,9600.0,9600.0,36 months,5.32,289.11,1 year,OWN,74000.0,Not Verified,Current,medical,CT,19.27,0.0,750.0,754.0,0.0,19.0,0.0,6532.0,30.0,42.0,0.0,0.0,0.0,100.0,Individual,0,2017,1,2006,A,36,1,11,1,752.0
18917,15000.0,15000.0,60 months,14.49,352.85,4 years,RENT,68000.0,Source Verified,In Grace Period,debt_consolidation,DC,18.16,0.0,670.0,674.0,3.0,11.0,0.0,21389.0,46.9,21.0,0.0,0.0,4.0,71.4,Individual,9,2014,5,2001,C,60,4,13,3,672.0
64763,3000.0,3000.0,36 months,14.98,103.97,4 years,MORTGAGE,160000.0,Verified,Fully Paid,other,OK,17.34,0.0,715.0,719.0,2.0,16.0,0.0,14432.0,32.7,34.0,2.0,0.0,0.0,100.0,Individual,0,2014,1,2004,C,36,4,10,3,717.0
34359,6000.0,6000.0,36 months,13.49,203.59,< 1 year,RENT,20000.0,Source Verified,Current,debt_consolidation,GA,27.85,0.0,665.0,669.0,0.0,7.0,0.0,1076.0,35.9,18.0,0.0,0.0,8.0,55.6,Individual,11,2016,0,2010,C,36,0,6,3,667.0
325,5000.0,5000.0,36 months,5.32,150.58,6 years,MORTGAGE,40000.0,Source Verified,Fully Paid,major_purchase,MI,21.6,0.0,755.0,759.0,1.0,15.0,0.0,2697.0,7.4,29.0,1.0,0.0,0.0,93.1,Individual,5,2016,11,2001,A,36,6,15,1,757.0
20048,25000.0,25000.0,36 months,6.49,766.12,1 year,RENT,150000.0,Verified,Current,debt_consolidation,NY,7.1,0.0,680.0,684.0,0.0,11.0,1.0,36973.0,65.2,24.0,0.0,0.0,0.0,100.0,Individual,3,2016,9,1998,A,36,1,18,1,682.0
56416,16000.0,16000.0,60 months,22.74,448.67,< 1 year,RENT,65000.0,Verified,Current,moving,OR,17.76,1.0,695.0,699.0,1.0,15.0,1.0,4927.0,53.6,28.0,0.0,1.0,0.0,96.4,Individual,2,2017,5,2005,E,60,0,12,5,697.0
62808,18000.0,18000.0,60 months,14.99,428.13,10+ years,MORTGAGE,72000.0,Source Verified,Current,debt_consolidation,MN,26.4,2.0,660.0,664.0,0.0,10.0,0.0,12852.0,93.1,33.0,4.0,0.0,1.0,87.9,Individual,1,2017,4,1994,C,60,10,23,3,662.0
99543,11000.0,11000.0,60 months,17.09,273.92,1 year,MORTGAGE,90000.0,Not Verified,Current,debt_consolidation,CO,12.64,0.0,680.0,684.0,2.0,9.0,0.0,28774.0,81.1,24.0,4.0,0.0,3.0,87.5,Individual,10,2017,7,2002,D,60,1,15,4,682.0
53531,10000.0,10000.0,36 months,6.19,305.09,5 years,MORTGAGE,85000.0,Not Verified,Current,other,IL,17.38,0.0,795.0,799.0,0.0,13.0,0.0,9297.0,15.3,31.0,2.0,0.0,0.0,100.0,Individual,5,2018,5,2000,A,36,5,18,1,797.0
77075,10000.0,10000.0,60 months,13.59,230.57,10+ years,OWN,60000.0,Not Verified,Charged Off,credit_card,MD,30.38,0.0,745.0,749.0,1.0,10.0,0.0,24248.0,58.0,19.0,0.0,0.0,0.0,100.0,Individual,7,2017,4,2000,C,60,10,17,3,747.0
26816,10800.0,10800.0,60 months,9.44,226.51,8 years,MORTGAGE,61223.0,Not Verified,Current,debt_consolidation,GA,29.35,0.0,740.0,744.0,0.0,17.0,0.0,13398.0,23.7,26.0,2.0,0.0,0.0,100.0,Individual,7,2017,10,1985,B,60,8,32,2,742.0
64808,10000.0,10000.0,36 months,5.32,301.15,5 years,RENT,99000.0,Not Verified,Fully Paid,debt_consolidation,NC,15.35,0.0,725.0,729.0,1.0,20.0,0.0,13546.0,15.4,29.0,0.0,0.0,0.0,93.1,Individual,2,2016,0,2008,A,36,5,8,1,727.0
19444,4200.0,4200.0,36 months,11.49,138.48,6 years,RENT,80000.0,Not Verified,Late (31-120 days),vacation,CA,32.0,0.0,680.0,684.0,0.0,12.0,0.0,19054.0,83.2,24.0,0.0,0.0,0.0,100.0,Individual,2,2017,10,2004,B,36,6,13,2,682.0
19761,30000.0,30000.0,36 months,11.44,988.43,5 years,MORTGAGE,84000.0,Source Verified,Fully Paid,debt_consolidation,HI,17.14,2.0,685.0,689.0,0.0,13.0,0.0,32638.0,61.9,22.0,1.0,0.0,0.0,86.4,Individual,11,2016,6,1989,B,36,5,27,2,687.0
9012,20000.0,20000.0,60 months,15.02,476.01,10+ years,MORTGAGE,103435.0,Not Verified,Current,debt_consolidation,MD,7.7,0.0,670.0,674.0,0.0,10.0,1.0,7297.0,44.5,33.0,2.0,1.0,0.0,100.0,Individual,7,2018,7,1999,C,60,10,19,3,672.0
43008,7000.0,7000.0,36 months,14.07,239.49,3 years,MORTGAGE,39000.0,Not Verified,Current,debt_consolidation,MN,15.38,0.0,715.0,719.0,0.0,5.0,0.0,3651.0,39.3,5.0,0.0,0.0,0.0,100.0,Individual,4,2018,0,2015,C,36,3,3,3,717.0
5,7000.0,7000.0,36 months,6.99,216.11,5 years,RENT,41000.0,Source Verified,Fully Paid,house,OH,16.54,0.0,755.0,759.0,0.0,13.0,0.0,6140.0,15.4,22.0,0.0,0.0,0.0,100.0,Individual,9,2016,2,2006,A,36,5,10,1,757.0
69431,11200.0,11200.0,60 months,28.72,353.61,3 years,RENT,56000.0,Verified,Current,debt_consolidation,OR,23.55,1.0,660.0,664.0,0.0,8.0,0.0,8076.0,73.4,33.0,2.0,0.0,0.0,97.0,Individual,6,2018,8,2007,F,60,3,11,6,662.0
41701,35000.0,35000.0,60 months,17.57,880.61,9 years,MORTGAGE,300000.0,Verified,Fully Paid,home_improvement,NJ,1.7,1.0,705.0,709.0,2.0,11.0,0.0,31002.0,36.5,36.0,5.0,0.0,0.0,89.3,Individual,7,2014,6,2002,D,60,9,12,4,707.0
27884,40000.0,40000.0,60 months,10.08,851.46,6 years,MORTGAGE,125000.0,Source Verified,Current,home_improvement,MI,6.62,0.0,700.0,704.0,0.0,9.0,0.0,31928.0,50.9,27.0,5.0,0.0,0.0,100.0,Individual,7,2018,7,1993,B,60,6,25,2,702.0
82971,4000.0,4000.0,36 months,20.0,148.66,9 years,RENT,51000.0,Verified,Current,credit_card,VA,22.4,1.0,675.0,679.0,0.0,9.0,0.0,5619.0,32.3,29.0,0.0,0.0,3.0,82.1,Individual,11,2017,6,1999,D,36,9,18,4,677.0
46252,14000.0,14000.0,36 months,8.9,444.55,10+ years,MORTGAGE,56000.0,Source Verified,Fully Paid,debt_consolidation,CA,18.37,0.0,690.0,694.0,0.0,13.0,0.0,12929.0,61.9,24.0,1.0,0.0,1.0,95.8,Individual,2,2014,0,1996,A,36,10,18,1,692.0
655,14225.0,14225.0,36 months,13.99,486.11,7 years,OWN,51000.0,Not Verified,Fully Paid,credit_card,KY,30.02,0.0,700.0,704.0,0.0,18.0,0.0,26746.0,54.6,51.0,8.0,0.0,0.0,100.0,Individual,2,2017,11,1998,C,36,7,19,3,702.0
82823,28200.0,28200.0,36 months,22.2,1079.9,10+ years,MORTGAGE,72000.0,Verified,Fully Paid,other,MO,19.4,3.0,665.0,669.0,1.0,15.0,0.0,11182.0,84.7,30.0,3.0,0.0,0.0,80.0,Individual,6,2013,4,1990,E,36,10,23,5,667.0
79815,12000.0,12000.0,36 months,13.53,407.4,10+ years,RENT,83000.0,Source Verified,Fully Paid,debt_consolidation,CA,19.36,1.0,710.0,714.0,1.0,14.0,0.0,5502.0,37.9,24.0,3.0,0.0,0.0,100.0,Individual,0,2014,1,1992,B,36,10,22,2,712.0
90493,21775.0,21775.0,36 months,19.99,809.13,2 years,OWN,150000.0,Verified,Fully Paid,house,TN,21.75,0.0,670.0,674.0,2.0,12.0,1.0,9194.0,56.4,37.0,4.0,1.0,0.0,100.0,Individual,5,2016,3,1999,D,36,2,17,4,672.0
94414,17000.0,17000.0,36 months,6.62,521.97,8 years,MORTGAGE,100000.0,Not Verified,Fully Paid,debt_consolidation,TX,8.86,0.0,730.0,734.0,0.0,12.0,0.0,29189.0,43.6,21.0,7.0,0.0,0.0,100.0,Individual,7,2013,6,2003,A,36,8,10,1,732.0
62041,6200.0,6200.0,36 months,16.99,221.02,5 years,MORTGAGE,45000.0,Source Verified,Charged Off,other,OH,21.81,0.0,660.0,664.0,0.0,11.0,1.0,8126.0,67.2,19.0,1.0,1.0,0.0,100.0,Individual,2,2017,0,2004,D,36,5,13,4,662.0
9530,10000.0,10000.0,36 months,6.11,304.72,3 years,MORTGAGE,61000.0,Not Verified,Current,credit_card,TX,19.08,0.0,675.0,679.0,0.0,7.0,0.0,20197.0,44.0,15.0,2.0,0.0,0.0,86.7,Individual,9,2018,6,2005,A,36,3,13,1,677.0
80233,32400.0,32400.0,60 months,16.99,805.05,2 years,MORTGAGE,70000.0,Verified,Fully Paid,credit_card,DE,37.89,0.0,730.0,734.0,0.0,7.0,0.0,38576.0,68.2,23.0,3.0,0.0,0.0,100.0,Individual,2,2015,0,1990,D,60,2,25,4,732.0
9288,30000.0,30000.0,36 months,9.99,967.88,4 years,MORTGAGE,280000.0,Source Verified,Fully Paid,debt_consolidation,CA,6.81,0.0,750.0,754.0,2.0,20.0,0.0,100000.0,24.8,43.0,5.0,0.0,0.0,95.3,Individual,10,2015,7,1994,B,36,4,21,2,752.0
76744,18000.0,18000.0,36 months,7.26,557.94,< 1 year,OWN,185000.0,Source Verified,Fully Paid,major_purchase,OR,6.45,0.0,820.0,824.0,0.0,9.0,0.0,6947.0,9.2,13.0,1.0,0.0,0.0,100.0,Individual,10,2015,5,1993,A,36,0,22,1,822.0
92512,12000.0,12000.0,60 months,13.98,279.1,< 1 year,RENT,86500.0,Source Verified,Fully Paid,debt_consolidation,GA,17.88,1.0,695.0,699.0,0.0,15.0,0.0,16539.0,61.0,34.0,5.0,0.0,0.0,88.2,Individual,7,2014,3,1996,C,60,0,18,3,697.0
47020,18000.0,18000.0,36 months,12.99,606.41,10+ years,RENT,80000.0,Source Verified,Fully Paid,debt_consolidation,LA,23.54,0.0,670.0,674.0,1.0,11.0,0.0,4625.0,70.1,20.0,0.0,0.0,2.0,100.0,Individual,9,2014,11,2004,C,36,10,10,3,672.0
40742,32500.0,32500.0,60 months,14.64,767.05,2 years,OWN,65000.0,Verified,Current,debt_consolidation,FL,27.88,0.0,735.0,739.0,0.0,12.0,0.0,46016.0,27.6,34.0,3.0,0.0,0.0,100.0,Individual,3,2014,8,1982,C,60,2,32,3,737.0
92825,19175.0,19175.0,36 months,12.73,643.6,8 years,RENT,125000.0,Source Verified,Current,debt_consolidation,OH,26.17,0.0,680.0,684.0,1.0,14.0,0.0,29578.0,56.1,24.0,0.0,0.0,0.0,100.0,Individual,10,2018,10,2007,B,36,8,11,2,682.0
56557,35000.0,35000.0,60 months,21.15,949.83,10+ years,MORTGAGE,95000.0,Verified,Fully Paid,credit_card,CA,14.58,0.0,665.0,669.0,1.0,11.0,0.0,23560.0,89.2,25.0,2.0,0.0,0.0,96.0,Individual,6,2013,0,1984,E,60,10,29,5,667.0
84931,10000.0,10000.0,36 months,7.97,313.23,10+ years,RENT,85000.0,Not Verified,Current,debt_consolidation,MA,20.7,0.0,710.0,714.0,1.0,18.0,0.0,29980.0,40.6,42.0,6.0,0.0,0.0,97.6,Individual,4,2017,1,1998,A,36,10,19,1,712.0
53615,21000.0,21000.0,36 months,7.84,656.52,10+ years,MORTGAGE,89000.0,Not Verified,Current,debt_consolidation,OH,27.87,0.0,720.0,724.0,0.0,10.0,0.0,20244.0,79.4,21.0,3.0,0.0,0.0,100.0,Individual,8,2018,10,1999,A,36,10,19,1,722.0
61972,15000.0,15000.0,60 months,16.02,364.94,10+ years,RENT,85000.0,Not Verified,Current,debt_consolidation,DE,19.49,1.0,680.0,684.0,2.0,18.0,0.0,22517.0,57.3,30.0,0.0,0.0,0.0,93.3,Individual,9,2017,2,1997,C,60,10,20,3,682.0
19174,18000.0,18000.0,36 months,10.08,581.49,1 year,RENT,98000.0,Not Verified,Current,debt_consolidation,PA,23.41,0.0,665.0,669.0,0.0,8.0,1.0,10438.0,73.5,30.0,3.0,1.0,0.0,100.0,Joint App,9,2018,9,2003,B,36,1,15,2,667.0
35365,12750.0,12750.0,60 months,12.29,285.49,< 1 year,MORTGAGE,69000.0,Source Verified,Charged Off,credit_card,IL,5.29,0.0,765.0,769.0,1.0,13.0,0.0,5457.0,17.3,20.0,1.0,0.0,0.0,100.0,Individual,4,2015,6,1997,C,60,0,18,3,767.0
75514,6050.0,6050.0,36 months,17.86,218.3,1 year,RENT,36000.0,Source Verified,Fully Paid,debt_consolidation,NY,32.93,0.0,705.0,709.0,0.0,11.0,0.0,6705.0,27.5,15.0,0.0,0.0,0.0,100.0,Individual,6,2015,10,2007,D,36,1,8,4,707.0
88440,5350.0,5350.0,36 months,6.24,163.34,10+ years,MORTGAGE,52000.0,Source Verified,Fully Paid,credit_card,TX,26.59,1.0,725.0,729.0,0.0,16.0,0.0,4971.0,13.2,43.0,0.0,0.0,0.0,97.7,Individual,5,2015,10,2000,A,36,10,15,1,727.0
24251,15000.0,15000.0,36 months,11.49,494.57,7 years,MORTGAGE,100000.0,Source Verified,Charged Off,home_improvement,TN,8.42,4.0,670.0,674.0,1.0,13.0,0.0,4850.0,55.5,45.0,2.0,0.0,2.0,90.2,Individual,7,2016,0,1990,B,36,7,26,2,672.0
4096,15000.0,15000.0,36 months,9.44,480.08,3 years,RENT,60000.0,Verified,Fully Paid,other,TX,21.9,1.0,735.0,739.0,1.0,17.0,0.0,9655.0,15.2,24.0,1.0,0.0,0.0,91.7,Individual,10,2017,8,2007,B,36,3,10,2,737.0
99322,27500.0,27500.0,36 months,16.99,980.32,10+ years,RENT,55000.0,Source Verified,Fully Paid,major_purchase,CA,14.51,0.0,710.0,714.0,0.0,10.0,0.0,19379.0,41.0,14.0,0.0,0.0,0.0,92.9,Individual,4,2015,10,2005,D,36,10,10,4,712.0
80741,10000.0,10000.0,36 months,5.31,301.11,4 years,MORTGAGE,85000.0,Not Verified,Fully Paid,credit_card,FL,1.2,1.0,715.0,719.0,0.0,14.0,0.0,8202.0,24.1,21.0,1.0,0.0,0.0,95.2,Individual,3,2018,3,2010,A,36,4,8,1,717.0
12107,25600.0,25600.0,36 months,14.46,880.68,2 years,MORTGAGE,94000.0,Verified,Fully Paid,debt_consolidation,TX,29.66,1.0,680.0,684.0,0.0,10.0,0.0,30292.0,94.4,24.0,2.0,0.0,0.0,95.8,Individual,4,2016,8,1999,C,36,2,17,3,682.0
14246,15100.0,15100.0,36 months,9.49,483.63,6 years,RENT,36000.0,Verified,Current,debt_consolidation,FL,22.19,1.0,805.0,809.0,0.0,9.0,0.0,2519.0,9.3,20.0,0.0,0.0,1.0,95.0,Individual,7,2016,11,1992,B,36,6,24,2,807.0
99221,32000.0,32000.0,36 months,9.93,1031.5,7 years,MORTGAGE,124063.0,Source Verified,Current,debt_consolidation,TX,16.06,1.0,685.0,689.0,0.0,22.0,0.0,20530.0,46.9,28.0,2.0,0.0,0.0,96.4,Individual,11,2017,8,2000,B,36,7,17,2,687.0
10271,20000.0,20000.0,36 months,7.89,625.72,5 years,MORTGAGE,180000.0,Not Verified,Fully Paid,debt_consolidation,GA,27.17,0.0,770.0,774.0,1.0,20.0,0.0,9648.0,25.2,40.0,1.0,0.0,0.0,100.0,Individual,2,2016,4,2000,A,36,5,16,1,772.0
35935,20000.0,20000.0,36 months,10.75,652.41,< 1 year,RENT,158000.0,Source Verified,Fully Paid,debt_consolidation,FL,21.34,1.0,675.0,679.0,1.0,10.0,0.0,4617.0,66.9,42.0,6.0,0.0,9.0,78.6,Individual,1,2016,7,1999,B,36,0,17,2,677.0
19893,10000.0,10000.0,36 months,13.67,340.18,9 years,MORTGAGE,42000.0,Not Verified,Charged Off,credit_card,PA,7.71,0.0,680.0,684.0,2.0,10.0,0.0,7493.0,80.6,15.0,2.0,0.0,0.0,100.0,Individual,10,2013,0,2006,B,36,9,7,2,682.0
12131,16000.0,16000.0,60 months,28.72,505.15,10+ years,OWN,70000.0,Source Verified,Fully Paid,debt_consolidation,AL,37.98,0.0,700.0,704.0,0.0,14.0,0.0,31410.0,88.5,30.0,0.0,0.0,0.0,100.0,Individual,2,2018,10,1978,F,60,10,40,6,702.0
45247,24000.0,24000.0,60 months,9.99,509.82,10+ years,MORTGAGE,91000.0,Verified,Current,debt_consolidation,IN,24.86,2.0,730.0,734.0,2.0,12.0,0.0,88236.0,33.6,27.0,5.0,0.0,0.0,92.6,Individual,10,2015,7,1994,B,60,10,21,2,732.0
53771,30000.0,30000.0,60 months,13.56,691.23,< 1 year,RENT,216000.0,Source Verified,Current,debt_consolidation,CA,8.49,0.0,730.0,734.0,1.0,13.0,0.0,10402.0,21.1,26.0,2.0,0.0,0.0,96.2,Individual,7,2018,11,1995,C,60,0,23,3,732.0
28544,20000.0,20000.0,36 months,8.18,628.39,3 years,MORTGAGE,45000.0,Source Verified,Fully Paid,credit_card,TN,16.03,0.0,665.0,669.0,0.0,6.0,0.0,27680.0,72.1,9.0,1.0,0.0,0.0,88.9,Individual,2,2015,10,1990,B,36,3,25,2,667.0
4846,21000.0,21000.0,36 months,8.24,660.4,10+ years,RENT,125000.0,Not Verified,Current,credit_card,NY,13.31,1.0,675.0,679.0,0.0,6.0,0.0,30735.0,82.0,13.0,0.0,0.0,0.0,84.6,Individual,2,2017,1,1985,B,36,10,32,2,677.0
51046,23350.0,23350.0,60 months,16.29,571.44,3 years,RENT,65000.0,Verified,Fully Paid,debt_consolidation,GA,13.68,0.0,675.0,679.0,0.0,15.0,0.0,17527.0,57.8,27.0,0.0,0.0,0.0,100.0,Individual,2,2013,4,2006,C,60,3,7,3,677.0
40174,2800.0,2800.0,36 months,13.99,95.69,4 years,OWN,50000.0,Verified,Current,other,TX,21.41,0.0,665.0,669.0,0.0,15.0,1.0,6494.0,16.1,29.0,1.0,0.0,1.0,93.1,Individual,7,2016,8,1994,C,36,4,22,3,667.0
70639,25000.0,25000.0,60 months,16.99,621.18,10+ years,MORTGAGE,61000.0,Source Verified,Charged Off,debt_consolidation,TX,18.28,1.0,690.0,694.0,0.0,16.0,0.0,28090.0,73.1,39.0,3.0,0.0,0.0,97.4,Individual,9,2014,3,1985,D,60,10,29,4,692.0
89666,30000.0,30000.0,36 months,15.02,1040.26,< 1 year,RENT,160000.0,Source Verified,In Grace Period,major_purchase,CA,21.42,1.0,665.0,669.0,1.0,15.0,0.0,26472.0,72.1,38.0,0.0,0.0,0.0,97.3,Individual,7,2018,1,2006,C,36,0,12,3,667.0
53866,14300.0,14300.0,36 months,18.75,522.38,6 years,MORTGAGE,144000.0,Verified,Fully Paid,small_business,AL,8.87,4.0,680.0,684.0,2.0,7.0,0.0,5853.0,44.0,15.0,1.0,0.0,0.0,71.0,Individual,11,2012,7,2002,D,36,6,10,4,682.0
